Product_Name,Main_Category,Sub_Category,Discounted_Price,Actual_Price,Discount_Percentage,Savings_Amount,Rating,Rating_Count,Price_Range,Rating_Category,Discount_Category,Review_Volume,User_Name,Review_Title
MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics,WallChargers,649.0,999.0,35,350.0,4.2,1315.0,₹500-1000,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"Dongay Rajasekhar Panda,Harshit Rajoriya,shekar,Steve F.,Daipayan Mondal,Amazon Customer,Naveen Reddy,Prabhat Singh","Item is good.  No issues at all.,Charging is good but cable quality not good,Good,It does the job,Decent and durable fast charger,very nice  product,Working as expected.,best value for money"
"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Smartphones,13999.0,19499.0,28,5500.0,4.1,18998.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Satheesh Kadiam,Pritom Chakraborty,Vishwa,Simranpreet Singh,Saptarshi,Amazon Customer,D.RAGHUL,Dharmendra kumar","Phone, camera, heating - works for me, may not for all,Good Mobile,Good but not excellent under this budget,Worth the price at 9499,Ok type phone... but unable to make videocall within same service provider.,Phone review,Budget king,Battery backup is good"
"Gizga Essentials Spiral Cable Protector Cord Saver for Mac Charger, iPhone Charger, Wire Protector, Lightweight Durable Flexible Wire Winder for Charging Cables, Data Cables, Earphones, Pack of 10",Electronics,Décor,119.0,299.0,60,180.0,4.1,5999.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Velir,Dileep Venigalla,chakrapani p,kuldip teli,Shanky,Rama,Saurabh Srivastava,Vineeth G","Awesome Product,Good product,Good quality,Good but overpriced,Gud quality but expansive,Not bad,Ok,Worth product"
"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,Smartphones,12999.0,17999.0,28,5000.0,4.1,50772.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Meghnad,Partha Dey,JAIDEV CHOUDHARY,Mayank Singh,JeneZ,chetan kamerkar,Gangadhar","Excellent Phone in the budget segment,Best value for money... But afraid of future MIUI updates.,Don't purchase it as camera phone 😤,Dependable & it's been a year.,Budget mobile,Good for basic use,Phone is nice , but software is not"
Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories,USBCables,154.0,339.0,55,185.0,4.3,13391.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Tanya,Anu,Akshay,Vishal Sagara Shetty,Swatilekha Sarkar,Jithindas,IBRAHIM S,Sundaram J.","Good for fast charge but not for data transfer,Good cable compares to local the brand.,good but doesnt last,Good product,Good Product,Good and worth it,very good material quality charging speed is 15 watt,Not a fast charger"
"Redmi Note 11 Pro + 5G (Phantom White, 8GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,Smartphones,20999.0,26999.0,22,6000.0,3.9,25824.0,Above ₹5000,Good (3.5-4.0),Low (0-25%),Very High (10K+),"Indro,Bhavesh Bodat,Amazon Customer,Ambalika Sarkar,Bhosale Techno Solution Pvt Ltd,Agnish Mallick,Radhika Arumugam,Krishna","Solid phone, worth considering,Good Phone,Overall decent product,Apart from the camera everything is fine,Product is good,Honest Review after 14 days usage,Superb but need improvement in camera,Best camera"
"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics,WallChargers,249.0,649.0,62,400.0,4.0,14404.0,Under ₹500,Good (3.5-4.0),High (50-75%),Very High (10K+),"Samar Kumar Das,Jamshed,Jitendra Prajapati,Om Parkash Gagneja,Pavitra S,Dona Sreekumar,Souryajit Swain,Shreevathsa NC","Good,NICE 👍 IN VALUE.PARACASED ON TWO OLY,Working fine,Good product,Good one,Good one,Very good product,Decent product, worth every penny"
Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,WallChargers,99.0,171.0,42,72.0,4.5,11339.0,Under ₹500,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"paul,Amazon Customer,Atif,Amazon Customer,AISHWARYA,Deep,Amazon Customer,Amazon Customer","Good product at a affordable price point,Nice!,Very good n useful product..,Value for Money.!,It's great,Good 3 pin plug,Useful product,Works as expected."
"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics,Cradles,489.0,1999.0,76,1510.0,4.0,3626.0,Under ₹500,Good (3.5-4.0),Very High (75%+),High (1K-10K),"Santosh Verma,Saravanan,Dr Sandeep Rana,Bal singh,Ashokrajan,Anirudh,NIL,MaGe","I like the product,Best product with good customer care,Best suction and decent plastic quality,Good product with good quality,Good solution,Good cup adhesion. Overall satisfied.,Overall nice product,Nice One"
HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics,MicroSD,369.0,1600.0,77,1231.0,4.0,32625.0,Under ₹500,Good (3.5-4.0),Very High (75%+),Very High (10K+),"Ajit Kumar Rai,chetan tandel,Tanankirambabu,Mohammed amaan,ashish bajaj,SUMIT KUJUR,Yajnesh,Raj Kishor Singh","Best,genuine,Nice product,Good product,Value for money,Good,worth of purchase,Good 👍"
"iQOO Z6 44W by vivo (Lumina Blue, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,Smartphones,15499.0,20999.0,26,5500.0,4.1,19252.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"siddharth patnaik,Dr Sunilkumar H,Krishna,K. S. Rao,vinayp,indhu,Jogi,DRISHTI VASHISTH GUPTA","Above average phone,Worth For The Money 💰,Okie,Phone is excellent,Purchased in good budget at 12k,It can fulfill basic needs in affordable price range,Nice,About features"
"iQOO Z6 Lite 5G by vivo (Mystic Night, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,Smartphones,15499.0,18999.0,18,3500.0,4.1,19252.0,Above ₹5000,Very Good (4.0-4.5),Low (0-25%),Very High (10K+),"siddharth patnaik,Dr Sunilkumar H,Krishna,K. S. Rao,vinayp,indhu,Jogi,DRISHTI VASHISTH GUPTA","Above average phone,Worth For The Money 💰,Okie,Phone is excellent,Purchased in good budget at 12k,It can fulfill basic needs in affordable price range,Nice,About features"
"Redmi Note 11 Pro + 5G (Stealth Black, 8GB RAM, 256GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,Smartphones,22999.0,28999.0,21,6000.0,3.9,25824.0,Above ₹5000,Good (3.5-4.0),Low (0-25%),Very High (10K+),"Indro,Bhavesh Bodat,Amazon Customer,Ambalika Sarkar,Bhosale Techno Solution Pvt Ltd,Agnish Mallick,Radhika Arumugam,Krishna","Solid phone, worth considering,Good Phone,Overall decent product,Apart from the camera everything is fine,Product is good,Honest Review after 14 days usage,Superb but need improvement in camera,Best camera"
boAt Bassheads 242 in Ear Wired Earphones with Mic(Active Black),Electronics,In-Ear,599.0,1490.0,60,891.0,4.1,161679.0,₹500-1000,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Tanu,THENNARASU,Gatij saini,uday,Rohit,Akshat Sharma,pramod b.,deepank Sonwal","Good Sound,Not bad,Best gaming earphone,Some what satisfied with the boat 242--- 4.5/5,Outstanding fantastic,Good purchase,Nice product,Good quality"
Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),Electronics,Stands,134.0,699.0,81,565.0,4.1,16685.0,Under ₹500,Very Good (4.0-4.5),Very High (75%+),Very High (10K+),"Sethu madhav,Prajwala,Amazon Customer,Manikandan,Abdul Kadhar,Anil Verma,Mahesh kumar,SATBIR SINGH","Good one,Cannot set tha 90° vertical angle,Best,Nice to use,Avarage,Value for money.,IT DOES WHAT IT IS SUPPOSED TO,Good 👍"
"realme narzo 50i (Mint Green, 2GB RAM+32GB Storage) Octa Core Processor | 6.5"" inch Large Display",Electronics,Smartphones,7499.0,7999.0,6,500.0,4.0,30907.0,Above ₹5000,Good (3.5-4.0),Low (0-25%),Very High (10K+),"Aditya Jha,Aman dhiman,RAMLAL Khadav,Jagan,Meherunnesha Sarkar,Karthikeyan.T,Amazon Customer,B Suersh","Budget Phone,Good product at this price,Good prodect,Good,Good,Value for Money!,Not bad,Nice"
MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics,PowerBanks,1149.0,2199.0,48,1050.0,4.3,178912.0,₹1000-2500,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Mahesh Paryani,Tejas Panchal,SUBHASH,Kushagra Saxena,Masthan,Dipak Sutrdhar,Nitin,pushkraj_4_ever","Ok product to buy,Better than any other power banks,👍,Nice product,Performance is OK,Very Slim & easy to carry,Decent product,GOAT"
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics,BasicMobiles,1324.0,1699.0,22,375.0,4.0,128311.0,₹1000-2500,Good (3.5-4.0),Low (0-25%),Very High (10K+),"virender malhotra,Vikas kabra,Das,Naveen,Amazon Customer,Adv. Manish kotwani,Vinod Jadhao,Priti tijare","Centre key,Nice phone,Good for Exam preparing students,Center button is not good,Battery runs out quickly,Nokia trusted brand only needs to improve ringtone sound,best phone,.."
"iQOO Z6 44W by vivo (Raven Black, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,Smartphones,13999.0,19999.0,30,6000.0,4.1,19252.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"siddharth patnaik,Dr Sunilkumar H,Krishna,K. S. Rao,vinayp,indhu,Jogi,DRISHTI VASHISTH GUPTA","Above average phone,Worth For The Money 💰,Okie,Phone is excellent,Purchased in good budget at 12k,It can fulfill basic needs in affordable price range,Nice,About features"
boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories,USBCables,299.0,799.0,63,500.0,4.2,94364.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Omkar dhale,JD,HEMALATHA,Ajwadh a.,amar singh chouhan,Ravi Siddan,Himanshu Goel,Udaykumar","Good product,Good one,Nice,Really nice product,Very first time change,Good,Fine product but could be better,Very nice it's charging like jet"
"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",Electronics,PowerBanks,999.0,1599.0,38,600.0,4.0,7222.0,₹500-1000,Good (3.5-4.0),Medium (25-50%),High (1K-10K),"RAMKISAN,Pawan Kumar yadav,Nikhil,Drew Arsenic,nisar,kanishk,Amazon Customer,Kulveer Singh","Nice product,Good,Kaam sahi karta hai ji,Woks fine,Nice,good and portabe,Good for a single charge of 5000mah mobile.,Good product"
"Samsung Galaxy M13 (Stardust Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,Smartphones,12999.0,17999.0,28,5000.0,4.1,18998.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Satheesh Kadiam,Pritom Chakraborty,Vishwa,Simranpreet Singh,Saptarshi,Amazon Customer,D.RAGHUL,Dharmendra kumar","Phone, camera, heating - works for me, may not for all,Good Mobile,Good but not excellent under this budget,Worth the price at 9499,Ok type phone... but unable to make videocall within same service provider.,Phone review,Budget king,Battery backup is good"
"OPPO A74 5G (Fluid Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,Smartphones,15490.0,20990.0,26,5500.0,4.2,32916.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Chandra.g,Shan Mohd,Suvajit Thakura,Radhe,Jyoti,Amazon Customer,kajal Kiran,Arun","Good,Amazing phone,Nice mobile ... But Amazon very low service.. every product,Value for money,Good prpduct,Good,Overal a good product,Best phone in this range"
Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Electronics,ScreenProtectors,999.0,2899.0,66,1900.0,4.6,26603.0,₹500-1000,Excellent (4.5-5.0),High (50-75%),Very High (10K+),"Abdul Moiz,Rupesh Patil,Devashis,Amruth Ramesh,ALOK NATH,Santosh Bharathan,Hemant W,Abner F.","Easy to install but a bit slippery,Very good product, value for money,Expensive but for a reason,Best Screen Protector!,Best tempered glass to buy for your mobile,Clarity and adhesion is good,Perfect product,Great product and genuinely easy to install"
"Noise ColorFit Pulse Smartwatch with 3.56 cm (1.4"") Full Touch HD Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",Electronics,SmartWatches,1599.0,4999.0,68,3400.0,4.0,67950.0,₹1000-2500,Good (3.5-4.0),High (50-75%),Very High (10K+),"Ankita Dwivedi,Malathi Alunkar,Shubham♎,Oishi Basak,Dhananjay Sevalkar,User,Manohar salave,Kareti Naveen","Noise smartwatch,The product is good overall,Good Battery backup,Okayish product,Satisfied.,Good,It's great watch,Noise"
"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Charcoal",Electronics,BasicMobiles,1324.0,1699.0,22,375.0,4.0,128311.0,₹1000-2500,Good (3.5-4.0),Low (0-25%),Very High (10K+),"virender malhotra,Vikas kabra,Das,Naveen,Amazon Customer,Adv. Manish kotwani,Vinod Jadhao,Priti tijare","Centre key,Nice phone,Good for Exam preparing students,Center button is not good,Battery runs out quickly,Nokia trusted brand only needs to improve ringtone sound,best phone,.."
"iQOO Z6 Pro 5G by vivo (Legion Sky, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",Electronics,Smartphones,20999.0,29990.0,30,8991.0,4.3,9499.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"Thukkaram,Vishnu,Vyshnav g nair,Vijaya lakshmi,Dileepkumar,AJAY KUMAR,Amit sahu,Amazon Customer","Good phone , little expensive,Buyers Beware,I bought this mobile at 18k, worth on that price.,satisfied with the product,Single led flash light,Good product,Good not Excellent.,Good one"
MI 33W SonicCharge 2.0 USB Charger for Cellular Phones - White,Electronics,WallChargers,999.0,1999.0,50,1000.0,4.3,1777.0,₹500-1000,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"sarangam guru prasad,Aniruddha Mahamuni,Naresh kumar,Meet Rana,Anoopranta,Rushikesh T Warade.,Priyesh,sushil","Very good power charger,Good and original item,Good and original,Power House !!,Good but not perfect,Best Charger,Value,Average"
"OPPO A31 (Mystery Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,Smartphones,12490.0,15990.0,22,3500.0,4.2,58506.0,Above ₹5000,Very Good (4.0-4.5),Low (0-25%),Very High (10K+),"Suhail Kazmi,Shivam Kagda,R.Srinivasaraghavan,NiTiL KUMAR/SUMIT KUMAR MAURYA,Mohammed S.,Rupesh,Iswar prasad kar,Giribabu","This is best,It's okay for a naive user,Good for the price.,Good,Excellent Product. Easy to operates.,best features in phones which you dont find in apple like call recording,Good purchase at this price,Good"
"iQOO vivo Z6 5G (Chromatic Blue, 8GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,Smartphones,17999.0,21990.0,18,3991.0,4.0,21350.0,Above ₹5000,Good (3.5-4.0),Low (0-25%),Very High (10K+),"Amazon Customer,Soham Dere,Amazon Customer,kumar Raja D,Gopal kumar,Chandra kant,Nijamuddin Kuraisi,Shankar","It controls Brightness automatically whenever u go in dark place or in sunlight.,Good in gaming,Touch not good,Good mobile within the price range,Great Phone,nice phone,Budget Mein sabse mast phone,Good but camera quality is not up to the expectations camera quality is not up to the expectations"
"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories,USBCables,350.0,899.0,61,549.0,4.2,2263.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Priya,Mansi,Plaban,Vivek,Taufique Ahmed,Praveen kumar,Robbin,arjun sharma","Works,Nice Product,Fast Charging as original,Good for data transfer,Average. Cost effective,Good quality,Great Product,Nice"
"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Rose Gold",Electronics,BasicMobiles,1399.0,1630.0,14,231.0,4.0,9378.0,₹1000-2500,Good (3.5-4.0),Low (0-25%),High (1K-10K),"Rajasekhar,Dimpal,rajat kumar,akanksha,Noone,Hemavaraprasad,Sachin Katyal,BUNGA DINESH","Out of 5 iam giving 3.5 rating everything is okay except voice sound during call,Simple for rough use,charger quality bad,Lightweight.,Terriffic battery life,Good one for elders,Good in this price,Good"
Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),Computers&Accessories,USBCables,159.0,399.0,60,240.0,4.1,4768.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Deepaak Singh,siva k.,MUNDATH BALGOPAL,BOOPATHI,Rakesh,Ana,Xolo,Rushi","Great but,Worked well for 6 six months that’s it,Compatible with Apple iPad 2nd generation and charging very well.,CABLE,The product is good but the phone gets disconnected at multiple occasions.,Not a fast charging cable,Good item. Value,Amazing product and value for money"
"boAt Wave Lite Smartwatch with 1.69"" HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Deep Blue)",Electronics,SmartWatches,1499.0,6990.0,79,5491.0,3.9,21796.0,₹1000-2500,Good (3.5-4.0),Very High (75%+),Very High (10K+),"Prasad Pavithran,Mahesh Chandra K M,Pannalal singroli,vinod thonti,Mayank Dunkwal,swarn,Rekha H gohil,Vaibhav Sharma","Ideal Product,Ok,उपयोगी एवं संतोषजनक,Ok in this price range,Battery,It is a good watch,Nice watch,Average"
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2(Caribbean Green)",Electronics,SmartWatches,1999.0,7990.0,75,5991.0,3.8,17833.0,₹1000-2500,Good (3.5-4.0),High (50-75%),Very High (10K+),"AV,Mathan kumar,Amol Manjrekar,Suraj_nirmalkar,ASIF ANSARI,Jugalkishor yadav,Chinmayee Ninawe,Samba Shiva","Not Polished Enough. (Improving with updates),Best for the budget 👍,Value of money,nice product,Good product,Super value for money,Awesome product,Product itv"
Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),Electronics,ScreenProtectors,999.0,2899.0,66,1900.0,4.7,7779.0,₹500-1000,Excellent (4.5-5.0),High (50-75%),High (1K-10K),"VK,Siddhi Prabhudesai,Prashant Nair,Srihare,Nikhil Upadhyay,Rohit,Harry Thakur,Deepak ojha","Easy to install,Best screen guard and the easiest to install!,Easy to install,Very easy to install and doesn't interfere with the case,Value for money,Good tempered glass,Value for money,Wonderfull wonderfull wonderfull"
"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later",Electronics,StylusPens,2099.0,5999.0,65,3900.0,4.3,17129.0,₹1000-2500,Very Good (4.0-4.5),High (50-75%),Very High (10K+),"Ishwar Singh Sankhla,sai k.,Prathmesh Acharekar,T-y,Jasmin Gosrani,Pankaj,Mahesh,Muzafar","Really Satisfied with purchase.,DO NOT BELIEVE ANSWERS FOR QUESTIONS SAYING IT WORKS ON iPad Pro 10.5 inch (A1701),Does all the necessary stuff,No Double Tap Gesture,5 star product at this price,Very good product,Automatically off's itself,Value for money pen"
"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics,AutomobileChargers,337.0,699.0,52,362.0,4.2,4969.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Jeeshan,Siddhant,Amaan Shaikh,Nishant Bhandari,jagdeep,Shrek'O,goutham,Subhadeep Ghosh","Good charging speed, supports well for Suzuki burgman also,Good car charger,It connects to apple lighting Cabel,Good car charger,Good product,Nice quality,It’s only a charger,excellent value for money"
"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling with Ultra-Seamless BT Calling Chip,20 Built-In Watch Faces,100 + Sports Modes,Menu Personalization,In-Built Games(Charcoal Black)",Electronics,SmartWatches,2999.0,7990.0,62,4991.0,4.1,154.0,₹2500-5000,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"App,Dr. Rinchin,Priyanka Devaraj,Yasinlove,Anand Patel,bhaskar,MUHAMMAD ALAU DIN,Mantu kumar Sahoo","Feature Wise OK at this Price But Sometimes call screen not come on the display of Watch,Problem with connection.,Good,Good watch,Worth ₹1799,Very nice product,Touch working smoothly.,Nice watch"
